# timestamp	dir	opcode	enc	len	hex
16:02:01.708	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203237207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:02:01.712	OUT	81	0	145	510a000a4dc3a179206368e1bba7008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203237207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:02:01.716	OUT	45	0	126	2d01007a506c617965727320717569636b6c7920676f20746f20746865206172656e6120746f20726567697374657220746f20706172746963697061746520696e2074686520746f75726e616d656e742e20546865726520617265207374696c6c203237206d696e75746573206c65667420746f20737461727421212120
16:02:01.719	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203237207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:02:15.592	IN	81	1	2	5167
16:02:15.816	OUT	81	0	6	516700006978
16:02:42.879	IN	81	1	2	5167
16:02:43.295	OUT	81	0	6	516700007148
16:03:02.107	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203236207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:03:02.112	OUT	81	0	145	510a000a4dc3a179206368e1bba7008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203236207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:03:02.115	OUT	45	0	126	2d01007a506c617965727320717569636b6c7920676f20746f20746865206172656e6120746f20726567697374657220746f20706172746963697061746520696e2074686520746f75726e616d656e742e20546865726520617265207374696c6c203236206d696e75746573206c65667420746f20737461727421212120
16:03:02.118	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203236207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:03:12.365	IN	81	1	2	5167
16:03:12.729	OUT	81	0	6	5167000055f0
16:03:34.793	IN	81	1	2	5167
16:03:35.065	OUT	81	0	6	516700004650
16:03:53.136	IN	81	1	2	5167
16:03:53.370	OUT	81	0	6	5167000059d8
16:04:02.599	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203235207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:04:02.601	OUT	81	0	145	510a000a4dc3a179206368e1bba7008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203235207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:04:02.603	OUT	45	0	126	2d01007a506c617965727320717569636b6c7920676f20746f20746865206172656e6120746f20726567697374657220746f20706172746963697061746520696e2074686520746f75726e616d656e742e20546865726520617265207374696c6c203235206d696e75746573206c65667420746f20737461727421212120
16:04:02.605	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203235207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:04:16.433	IN	81	1	2	5167
16:04:16.872	OUT	81	0	6	5167000059d8
16:04:39.919	IN	81	1	2	5167
16:04:40.319	OUT	81	0	6	516700004650
16:04:58.337	IN	81	1	2	5167
16:04:58.703	OUT	81	0	6	516700007148
16:05:03.170	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203234207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:05:03.171	OUT	81	0	145	510a000a4dc3a179206368e1bba7008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203234207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:05:03.172	OUT	45	0	126	2d01007a506c617965727320717569636b6c7920676f20746f20746865206172656e6120746f20726567697374657220746f20706172746963697061746520696e2074686520746f75726e616d656e742e20546865726520617265207374696c6c203234206d696e75746573206c65667420746f20737461727421212120
16:05:03.172	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203234207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:05:27.792	IN	81	1	2	5167
16:05:28.247	OUT	81	0	6	516700003a98
16:05:43.274	IN	81	1	2	5167
16:05:43.522	OUT	81	0	6	5167000061a8
16:06:03.736	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203233207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:06:03.742	OUT	81	0	145	510a000a4dc3a179206368e1bba7008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203233207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:06:03.747	OUT	45	0	126	2d01007a506c617965727320717569636b6c7920676f20746f20746865206172656e6120746f20726567697374657220746f20706172746963697061746520696e2074686520746f75726e616d656e742e20546865726520617265207374696c6c203233206d696e75746573206c65667420746f20737461727421212120
16:06:03.752	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203233207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:06:08.574	IN	81	1	2	5167
16:06:09.018	OUT	81	0	6	5167000055f0
16:06:31.036	IN	81	1	2	5167
16:06:31.353	OUT	81	0	6	516700006978
16:06:41.033	OUT	45	0	82	2d05004e44e1bbaf206c69e1bb87752063e1bba7612062e1baa16e20c491c3a320c491c6b0e1bba363206dc3a179206368e1bba7206cc6b0752064e1bbb1207068c3b26e67207468c3a06e682063c3b46e67
16:06:58.434	IN	81	1	2	5167
16:06:58.705	OUT	81	0	6	516700003e80
16:07:05.317	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203232207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:07:05.318	OUT	81	0	145	510a000a4dc3a179206368e1bba7008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203232207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:07:05.319	OUT	45	0	126	2d01007a506c617965727320717569636b6c7920676f20746f20746865206172656e6120746f20726567697374657220746f20706172746963697061746520696e2074686520746f75726e616d656e742e20546865726520617265207374696c6c203232206d696e75746573206c65667420746f20737461727421212120
16:07:05.319	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203232207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:07:14.791	IN	81	1	2	5167
16:07:14.964	OUT	81	0	6	516700004650
16:07:33.009	IN	81	1	2	5167
16:07:33.249	OUT	81	0	6	516700006d60
16:08:01.276	IN	81	1	2	5167
16:08:01.670	OUT	81	0	6	516700004e20
16:08:05.797	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203231207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:08:05.799	OUT	81	0	145	510a000a4dc3a179206368e1bba7008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203231207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:08:05.801	OUT	45	0	126	2d01007a506c617965727320717569636b6c7920676f20746f20746865206172656e6120746f20726567697374657220746f20706172746963697061746520696e2074686520746f75726e616d656e742e20546865726520617265207374696c6c203231206d696e75746573206c65667420746f20737461727421212120
16:08:05.802	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203231207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:08:21.729	IN	81	1	2	5167
16:08:21.939	OUT	81	0	6	516700004650
16:08:40.018	IN	81	1	2	5167
16:08:40.352	OUT	81	0	6	516700005dc0
16:09:04.423	IN	81	1	2	5167
16:09:04.851	OUT	81	0	6	5167000055f0
16:09:06.277	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203230207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:09:06.278	OUT	81	0	145	510a000a4dc3a179206368e1bba7008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203230207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:09:06.280	OUT	45	0	126	2d01007a506c617965727320717569636b6c7920676f20746f20746865206172656e6120746f20726567697374657220746f20706172746963697061746520696e2074686520746f75726e616d656e742e20546865726520617265207374696c6c203230206d696e75746573206c65667420746f20737461727421212120
16:09:06.281	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203230207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:09:26.889	IN	81	1	2	5167
16:09:27.207	OUT	81	0	6	516700005dc0
16:09:51.265	IN	81	1	2	5167
16:09:51.726	OUT	81	0	6	516700005208
16:10:06.839	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203139207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:10:06.840	OUT	81	0	145	510a000a4dc3a179206368e1bba7008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203139207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:10:06.842	OUT	45	0	126	2d01007a506c617965727320717569636b6c7920676f20746f20746865206172656e6120746f20726567697374657220746f20706172746963697061746520696e2074686520746f75726e616d656e742e20546865726520617265207374696c6c203139206d696e75746573206c65667420746f20737461727421212120
16:10:06.843	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203139207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:10:12.814	IN	81	1	2	5167
16:10:13.191	OUT	81	0	6	516700003a98
16:10:28.259	IN	81	1	2	5167
16:10:28.472	OUT	81	0	6	516700004650
16:10:46.557	IN	81	1	2	5167
16:10:46.903	OUT	81	0	6	516700006d60
16:11:07.368	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203138207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:11:07.371	OUT	81	0	145	510a000a4dc3a179206368e1bba7008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203138207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:11:07.372	OUT	45	0	126	2d01007a506c617965727320717569636b6c7920676f20746f20746865206172656e6120746f20726567697374657220746f20706172746963697061746520696e2074686520746f75726e616d656e742e20546865726520617265207374696c6c203138206d696e75746573206c65667420746f20737461727421212120
16:11:07.373	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203138207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:11:14.924	IN	81	1	2	5167
16:11:14.957	OUT	81	0	6	516700005208
16:11:36.013	IN	81	1	2	5167
16:11:36.436	OUT	81	0	6	516700006d60
16:12:04.485	IN	81	1	2	5167
16:12:04.997	OUT	81	0	6	5167000055f0
16:12:07.977	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203137207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:12:07.980	OUT	81	0	145	510a000a4dc3a179206368e1bba7008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203137207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:12:07.982	OUT	45	0	126	2d01007a506c617965727320717569636b6c7920676f20746f20746865206172656e6120746f20726567697374657220746f20706172746963697061746520696e2074686520746f75726e616d656e742e20546865726520617265207374696c6c203137206d696e75746573206c65667420746f20737461727421212120
16:12:07.983	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203137207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:12:27.020	IN	81	1	2	5167
16:12:27.384	OUT	81	0	6	516700005208
16:12:48.478	IN	81	1	2	5167
16:12:48.691	OUT	81	0	6	516700003e80
16:13:04.771	IN	81	1	2	5167
16:13:04.996	OUT	81	0	6	516700004a38
16:13:08.466	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203136207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:13:08.467	OUT	81	0	145	510a000a4dc3a179206368e1bba7008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203136207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:13:08.468	OUT	45	0	126	2d01007a506c617965727320717569636b6c7920676f20746f20746865206172656e6120746f20726567697374657220746f20706172746963697061746520696e2074686520746f75726e616d656e742e20546865726520617265207374696c6c203136206d696e75746573206c65667420746f20737461727421212120
16:13:08.468	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203136207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:13:24.075	IN	81	1	2	5167
16:13:24.353	OUT	81	0	6	516700005dc0
16:13:48.387	IN	81	1	2	5167
16:13:48.771	OUT	81	0	6	5167000055f0
16:14:08.973	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203135207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:14:08.974	OUT	81	0	145	510a000a4dc3a179206368e1bba7008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203135207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:14:08.974	OUT	45	0	126	2d01007a506c617965727320717569636b6c7920676f20746f20746865206172656e6120746f20726567697374657220746f20706172746963697061746520696e2074686520746f75726e616d656e742e20546865726520617265207374696c6c203135206d696e75746573206c65667420746f20737461727421212120
16:14:08.974	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203135207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:14:10.828	IN	81	1	2	5167
16:14:11.115	OUT	81	0	6	5167000059d8
16:14:34.152	IN	81	1	2	5167
16:14:34.477	OUT	81	0	6	5167000059d8
16:14:57.529	IN	81	1	2	5167
16:14:57.846	OUT	81	0	6	516700003a98
16:15:09.464	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203134207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:15:09.464	OUT	81	0	145	510a000a4dc3a179206368e1bba7008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203134207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:15:09.465	OUT	45	0	126	2d01007a506c617965727320717569636b6c7920676f20746f20746865206172656e6120746f20726567697374657220746f20706172746963697061746520696e2074686520746f75726e616d656e742e20546865726520617265207374696c6c203134206d696e75746573206c65667420746f20737461727421212120
16:15:09.465	OUT	45	0	133	2d01008143c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e203134207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:15:12.911	IN	81	1	2	5167
16:15:13.010	OUT	81	0	6	5167000055f0
16:26:26.673	IN	-36	1	109	dc00000000040005312e342e33004b467265654a324d452d506c75732c20612043726f73732d506c6174666f726d204a324d4520456d756c61746f722e3b434c44432d312e313b4d4944502d322e303b6e756c6c3b676f70657400000140000000f0000276690005322e342e39
16:26:26.673	OUT	-36	0	2	dc01
16:26:26.673	IN	64	1	1	40
16:26:26.673	OUT	64	0	41	400000000100094c6f63616c686f737400093132372e302e302e3100004aec00004aec00004aec0101
16:26:26.690	IN	1	1	77	010009676f706574746573740008616263313233343500267265662d6d63623232717265313462722d3134343730363334353931323037313133363036340005312e342e330000000000000000
16:26:27.041	OUT	3	0	54	03000005b200066b7a6864397800066b7a68643978001b666538303a3a623666643a393465663a393136343a63313535253500004aec
16:26:27.042	OUT	121	0	6	790000001200
16:26:27.042	OUT	31	0	22	1f000005b200066b7a68643978000000000000000000
16:26:27.042	OUT	29	0	18	1d0000000b00000000000000006000000060
16:26:27.042	OUT	34	0	2208	2200ffffffe7ffffffe70000003200000032ffffffff00136e7063735c5c7472616e5f7472616e2e706e670000000100000176000000750000000600000002002c4e68e1baad6e20706574206d69e1bb856e207068c3ad2063686f206e67c6b0e1bb9d69206de1bb9b69203a2900224e68e1baad6e20706574206d69e1bb856e207068c3ad2074e1baa16920c491c3a27900095452414e204348414e0100ffffffe7ffffffe70000003200000032fffffff900166e7063732f6261635f73695f78695f74696e2e706e6700000001000001d6000001580000000600000001002242c3a1632073c4a9207468c3ba2079206dc3a1742074617920c491c3a2792028...
16:26:27.070	OUT	81	0	6	511600000000
16:26:27.070	OUT	81	0	86	510801000005b200000001000f7065744672616d65332f312e706e6700315275612054657374202873616f64656e292873616f64656e292873616f64656e292873616f64656e292873616f64656e2900000002020000
16:26:27.070	OUT	81	0	18	5128ffffb90800000f46000005b000000f74
16:26:27.071	OUT	81	0	31	515c0300000001000005b20011616e696d5f77696e67732f31352e706e6723
16:26:27.071	OUT	81	0	33	513d00000001000005b20015616e696d5f636861726163746572732f312e706e67
16:26:27.071	OUT	81	0	33	513d00000001000005b20015616e696d5f636861726163746572732f312e706e67
16:26:27.071	OUT	81	0	23	515b1700000001000005b2000a554e4954594755494c44
16:26:27.071	OUT	81	0	23	515b1700000001000005b2000a554e4954594755494c44
16:26:27.071	OUT	81	0	10	5104000005b200000000
16:26:27.071	OUT	81	0	10	5105000005b200000000
16:26:27.071	OUT	81	0	6	515e00000014
16:26:27.071	OUT	81	0	34	5119000000140000000000018448000000000000c3dc000000000000000000000000
16:26:27.071	OUT	81	0	18	516600000014000000000000000000000000
16:26:27.071	OUT	81	0	18	5128ffffb90800000f46000005b000000f74
16:26:27.165	OUT	81	0	6	5167000061a8
16:26:27.448	IN	81	1	22	5109010011616e696d5f77696e67732f31352e706e67
16:26:27.458	IN	81	1	26	5109020015616e696d5f636861726163746572732f312e706e67
16:26:27.458	OUT	81	0	967	5109010011616e696d5f77696e67732f31352e706e67000003ad89504e470d0a1a0a0000000d4948445200000044000000220806000000e6be7ff5000000017352474200aece1ce90000000467414d410000b18f0bfc6105000000097048597300000ec300000ec301c76fa86400000342494441546843ed934192d3400c45c349b81a6bcec019380f7b6e0057e002ac58867a1ebd9a1fb9edc4f190a994f955aa6ea9a5af2fc5396dc5874f5fce58b9c7858bf8fafb3cd9a197c2f09f7ffc9a16f1fdfc67b2c32e85a13f7efb79b11070c885f46560e2b00bc965fcff3a067f15cec32d03e4d7e13200f1c37e1dfdafe2d7b1b610dfd3eae979c110f975b810...
16:26:27.472	OUT	81	0	1973	5109020015616e696d5f636861726163746572732f312e706e670000079789504e470d0a1a0a0000000d494844520000006a0000003f080600000008625dd3000000017352474200aece1ce90000000467414d410000b18f0bfc6105000000097048597300000ec300000ec301c76fa8640000072c49444154785edd9b3d8e244510464760adc181103e37603deec11130c0c18033202e80bb067858d848985848080b679b7ad1f172a3b2b3ba6767e7a72a43fa947f9191df9bcea9eee985bb07c629db1aa7575fc7fc68ed08311f13e63fbbfb5c08e2f4c5e9f7d3c7dffd7a58a81999020a88fffefd2dc0842990878b19998880120c28c7ac9d533e2cb8dd...
16:26:31.635	IN	27	1	70	1b000005b2010000000b0000000e000000fa00000194000000fa00000144000000e200000144000001320000014400000132000001ac00000142000001ac0000014a000001ac
16:26:31.636	OUT	27	0	70	1b000005b2010000000b0000000e000000fa00000194000000fa00000144000000e200000144000001320000014400000132000001ac00000142000001ac0000014a000001ac
16:26:33.686	IN	27	1	46	1b000005b2010000000b0000000800000152000001ac00000162000001ac00000162000000cc00000162000000c4
16:26:33.686	OUT	27	0	46	1b000005b2010000000b0000000800000152000001ac00000162000001ac00000162000000cc00000162000000c4
16:26:38.835	IN	-36	1	39	dc00000000040005312e342e330005756e69747900000140000000f0000276690005322e342e39
16:26:38.835	OUT	-36	0	2	dc01
16:26:38.983	IN	64	1	1	40
16:26:38.984	OUT	64	0	41	400000000100094c6f63616c686f737400093132372e302e302e3100004aec00004aec00004aec0101
16:26:52.432	IN	81	1	2	5167
16:26:52.681	OUT	81	0	6	516700004a38
16:27:11.721	IN	81	1	2	5167
16:27:11.988	OUT	81	0	6	516700003a98
16:27:15.548	OUT	45	0	132	2d01008043c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e2032207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
16:27:15.549	OUT	81	0	144	510a000a4dc3a179206368e1bba7008043c3a163206e67c6b0e1bb9d69206368c6a169206e68616e68206368c3b36e6720c491e1babf6e20c491e1baa575207472c6b0e1bb9d6e672062c3a16f2064616e68207468616d20676961206cc3b46920c491c3a0692063c3b26e2032207068c3ba74206ee1bbaf612062e1baaf7420c491e1baa7752072e1bb936921212120
